,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,predicted_value
3706,4882,-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,123100.0,<1H OCEAN,119530.0
3707,14363,-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,240200.0,NEAR OCEAN,235227.0
3708,5700,-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,217700.0,<1H OCEAN,267401.01
3709,8203,-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,181300.0,NEAR OCEAN,155063.0
3710,12042,-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,141100.0,INLAND,149562.0
3711,18954,-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,105900.0,INLAND,113902.0
3712,14261,-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,84100.0,NEAR OCEAN,83134.0
3713,17548,-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,153700.0,<1H OCEAN,191798.0
3714,7852,-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,146000.0,<1H OCEAN,179412.0
3715,9284,-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,345000.0,NEAR BAY,330195.05
3716,6400,-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,218300.0,INLAND,280247.0
3717,2807,-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,70700.0,INLAND,81865.0
3718,15919,-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,292300.0,NEAR BAY,251940.0
3719,9320,-122.53,37.97,52.0,1560.0,451.0,700.0,419.0,2.5125,270800.0,NEAR BAY,218272.01
3720,264,-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,NEAR BAY,125906.0
3721,13564,-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667,97000.0,INLAND,90964.0
3722,11449,-117.98,33.68,24.0,4177.0,,1704.0,606.0,6.2473,281900.0,<1H OCEAN,281321.01
3723,18937,-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,161300.0,NEAR BAY,198662.0
3724,11422,-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,264600.0,<1H OCEAN,263044.0
3725,3148,-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,79000.0,INLAND,83019.0
3726,12678,-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,133700.0,INLAND,132690.0
3727,4280,-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,250000.0,<1H OCEAN,191620.0
3728,12481,-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,162500.0,INLAND,167605.0
3729,5826,-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,326100.0,<1H OCEAN,313512.01
3730,12371,-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,341700.0,INLAND,294924.0
3731,5773,-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,230800.0,<1H OCEAN,237942.0
3732,6143,-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,159700.0,INLAND,166612.0
3733,2708,-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,125000.0,INLAND,84525.0
3734,2053,-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,49300.0,INLAND,61463.0
3735,9004,-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,472000.0,<1H OCEAN,478053.73
3736,4818,-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,180000.0,<1H OCEAN,142905.0
3737,16671,-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,233700.0,NEAR OCEAN,219888.0
3738,16982,-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,282000.0,NEAR OCEAN,348764.02
3739,3067,-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,56500.0,INLAND,50077.0
3740,199,-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,119836.0
3741,17096,-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,363700.0,NEAR OCEAN,356753.1
3742,1122,-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,104900.0,INLAND,88688.0
3743,2935,-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,42700.0,INLAND,53536.0
3744,4331,-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,358100.0,<1H OCEAN,239108.01
3745,17264,-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,231800.0,NEAR OCEAN,228571.01
3746,2784,-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,141500.0,INLAND,138012.0
3747,13587,-117.29,34.12,47.0,1648.0,432.0,1308.0,385.0,1.2069,68200.0,INLAND,69409.0
3748,3570,-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,229000.0,<1H OCEAN,262444.01
3749,13466,-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,105200.0,INLAND,111666.0
3750,10191,-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,194700.0,<1H OCEAN,205423.0
3751,20037,-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,47400.0,INLAND,60822.0
3752,3521,-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,236200.0,<1H OCEAN,236771.02
3753,1110,-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,107700.0,INLAND,95564.0
3754,14991,-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,123600.0,NEAR OCEAN,142567.0
3755,8781,-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,315100.0,<1H OCEAN,327410.0
3756,15854,-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,298900.0,NEAR BAY,310135.05
3757,9846,-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,291300.0,NEAR OCEAN,285202.01
3758,7470,-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,162500.0,<1H OCEAN,147268.0
3759,10404,-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,279800.0,<1H OCEAN,351273.18
3760,8462,-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,181800.0,<1H OCEAN,180954.0
3761,9741,-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,255200.0,<1H OCEAN,254879.01
3762,16065,-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,329200.0,NEAR BAY,330563.01
3763,15642,-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,420000.0,NEAR BAY,473364.66
3764,3740,-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,241500.0,<1H OCEAN,275861.0
3765,13107,-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,91200.0,INLAND,113092.0
3766,2569,-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,92800.0,NEAR OCEAN,93034.0
3767,8519,-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,242000.0,<1H OCEAN,214143.0
3768,15899,-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,275900.0,NEAR BAY,289990.01
3769,11930,-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,127900.0,INLAND,148244.0
3770,20109,-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,137500.0,INLAND,148195.0
3771,17610,-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,320500.0,<1H OCEAN,299092.01
3772,2779,-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,25000.0,INLAND,58767.0
3773,13177,-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,500001.0,<1H OCEAN,370852.02
3774,2787,-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,139700.0,INLAND,146689.0
3775,10672,-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,500001.0,<1H OCEAN,317934.02
3776,18530,-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,229400.0,NEAR OCEAN,240359.0
3777,7465,-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,149400.0,<1H OCEAN,152250.0
3778,9824,-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,258300.0,<1H OCEAN,225870.01
3779,7984,-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,161900.0,<1H OCEAN,177595.0
3780,18204,-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,364200.0,<1H OCEAN,276871.01
3781,4933,-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,103400.0,<1H OCEAN,107749.0
3782,7203,-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,137500.0,<1H OCEAN,140975.0
3783,11753,-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,264400.0,INLAND,185256.0
3784,10380,-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,196700.0,<1H OCEAN,209287.01
3785,20564,-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,151400.0,INLAND,116426.0
3786,968,-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,296900.0,INLAND,287785.02
3787,3684,-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,176400.0,<1H OCEAN,173789.0
3788,4902,-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,100500.0,<1H OCEAN,108287.0
3789,3126,-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,137500.0,INLAND,196592.19
3790,4878,-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,312500.0,<1H OCEAN,188219.01
3791,19490,-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,106000.0,INLAND,113368.0
3792,9349,-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,398900.0,NEAR BAY,349257.08
3793,15764,-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,337500.0,NEAR BAY,317088.02
3794,1659,-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,329400.0,INLAND,336523.04
3795,5504,-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,302900.0,<1H OCEAN,340531.03
3796,19779,-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,53500.0,INLAND,62354.0
3797,4976,-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,96100.0,<1H OCEAN,114784.0
3798,6772,-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,352800.0,<1H OCEAN,249935.0
3799,18510,-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,256300.0,NEAR OCEAN,249570.0
3800,20406,-118.87,34.2,26.0,1924.0,245.0,775.0,244.0,7.001,286800.0,<1H OCEAN,361181.06
3801,16112,-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,275700.0,NEAR OCEAN,289247.0
3802,17034,-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,341500.0,NEAR OCEAN,312830.01
3803,20362,-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,247600.0,<1H OCEAN,295247.05
3804,19208,-122.72,38.45,41.0,1743.0,373.0,780.0,357.0,3.1467,175500.0,<1H OCEAN,168723.0
3805,19291,-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,244400.0,<1H OCEAN,196202.0
3806,20559,-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,167200.0,INLAND,174790.0
3807,20252,-119.19,34.22,26.0,3175.0,736.0,2460.0,775.0,3.125,219900.0,NEAR OCEAN,208402.0
3808,20565,-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,225000.0,INLAND,102348.0
3809,2344,-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,88900.0,INLAND,89080.0
3810,9847,-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,329500.0,NEAR OCEAN,332388.0
3811,10486,-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,231400.0,<1H OCEAN,261836.03
3812,16450,-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,128800.0,INLAND,161029.0
3813,15378,-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,222600.0,<1H OCEAN,223215.0
3814,14555,-117.13,32.96,15.0,2267.0,292.0,1180.0,289.0,6.712,240200.0,<1H OCEAN,286604.02
3815,18847,-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,46200.0,INLAND,62406.0
3816,1418,-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,136200.0,NEAR BAY,155190.0
3817,20578,-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,275000.0,INLAND,125779.0
3818,16972,-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,309700.0,NEAR OCEAN,312859.01
3819,7640,-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,217700.0,<1H OCEAN,250478.0
3820,19125,-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,162600.0,<1H OCEAN,216977.0
3821,5748,-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,238700.0,<1H OCEAN,234313.0
3822,14188,-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,145200.0,NEAR OCEAN,128884.0
3823,18213,-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,470000.0,NEAR BAY,320541.03
3824,7240,-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,190000.0,<1H OCEAN,168488.0
3825,4181,-118.23,34.09,41.0,438.0,201.0,690.0,161.0,2.0476,181300.0,<1H OCEAN,161789.0
3826,7440,-118.2,33.94,44.0,1413.0,298.0,1200.0,307.0,3.5125,169300.0,<1H OCEAN,161181.0
3827,8561,-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,339700.0,<1H OCEAN,352190.02
3828,7432,-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,157500.0,<1H OCEAN,160785.0
3829,19340,-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,173700.0,<1H OCEAN,192182.0
3830,6540,-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,165100.0,<1H OCEAN,161509.0
3831,8768,-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,500001.0,NEAR OCEAN,499986.99
3832,4149,-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,162000.0,<1H OCEAN,183564.0
3833,1802,-122.36,37.92,52.0,215.0,41.0,126.0,43.0,1.3929,104200.0,NEAR BAY,124084.01
3834,3840,-118.44,34.18,36.0,2077.0,496.0,1206.0,528.0,2.2326,221000.0,<1H OCEAN,208723.0
3835,10720,-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,410400.0,<1H OCEAN,359008.03
3836,18874,-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,94800.0,NEAR BAY,145171.0
3837,14875,-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,139800.0,NEAR OCEAN,139145.0
3838,18771,-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,48100.0,INLAND,63943.0
3839,2544,-124.16,40.78,50.0,2285.0,403.0,837.0,353.0,2.5417,85400.0,NEAR OCEAN,89511.0
3840,4104,-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,385900.0,<1H OCEAN,428527.24
3841,17001,-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,404000.0,NEAR BAY,362432.13
3842,12142,-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,100000.0,INLAND,157176.0
3843,19184,-122.59,38.43,20.0,2791.0,546.0,785.0,512.0,3.4561,216700.0,<1H OCEAN,195814.01
3844,5371,-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,254200.0,<1H OCEAN,266050.0
3845,10180,-117.96,33.87,35.0,1972.0,367.0,1152.0,356.0,3.7222,187500.0,<1H OCEAN,193646.0
3846,4544,-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,144800.0,<1H OCEAN,143567.0
3847,19038,-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,118800.0,INLAND,104261.0
3848,14978,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,113800.0,NEAR OCEAN,151229.0
3849,1011,-121.78,37.68,17.0,3112.0,872.0,1392.0,680.0,3.0222,172500.0,INLAND,155748.0
3850,12989,-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,133000.0,INLAND,141802.0
3851,10705,-117.72,33.61,26.0,2033.0,463.0,618.0,450.0,2.5685,80400.0,<1H OCEAN,120201.0
3852,12848,-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713,84400.0,INLAND,110584.0
3853,11839,-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,83500.0,INLAND,80542.0
3854,17175,-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,334600.0,NEAR OCEAN,423793.12
3855,11541,-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,214800.0,<1H OCEAN,199294.0
3856,16074,-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,321300.0,NEAR OCEAN,310570.0
3857,7314,-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,181300.0,<1H OCEAN,156756.0
3858,11672,-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,214100.0,<1H OCEAN,198597.0
3859,13655,-117.31,34.04,5.0,2785.0,577.0,1310.0,536.0,3.39,149500.0,INLAND,128277.0
3860,6479,-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,173300.0,<1H OCEAN,177529.0
3861,20202,-119.2,34.26,25.0,2203.0,367.0,1194.0,377.0,5.4087,223200.0,NEAR OCEAN,275304.0
3862,11154,-117.99,33.84,31.0,2982.0,547.0,1895.0,570.0,4.9115,255500.0,<1H OCEAN,201086.0
3863,4131,-118.2,34.13,52.0,2035.0,459.0,2589.0,438.0,3.5349,193600.0,<1H OCEAN,188447.0
3864,9876,-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,140400.0,<1H OCEAN,166459.0
3865,6827,-118.11,34.08,42.0,3172.0,644.0,1829.0,642.0,3.3966,243200.0,<1H OCEAN,222527.0
3866,11155,-117.97,33.83,16.0,2035.0,564.0,1118.0,503.0,3.2546,187500.0,<1H OCEAN,196782.0
3867,14027,-117.15,32.76,37.0,1921.0,502.0,811.0,472.0,2.75,175000.0,NEAR OCEAN,186591.0
3868,10662,-117.81,33.66,20.0,2851.0,490.0,1192.0,463.0,5.8752,274200.0,<1H OCEAN,309618.04
3869,15070,-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,113600.0,<1H OCEAN,153962.0
3870,182,-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,134348.0
3871,2291,-119.78,36.8,34.0,3426.0,623.0,1938.0,647.0,2.8994,66000.0,INLAND,74873.0
3872,913,-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,287600.0,NEAR BAY,265405.0
3873,20391,-118.89,34.22,20.0,3878.0,665.0,1651.0,591.0,5.5402,264600.0,<1H OCEAN,279549.01
3874,2552,-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,81300.0,NEAR OCEAN,77136.0
3875,19475,-120.96,37.67,17.0,2434.0,511.0,1558.0,546.0,2.9219,114300.0,INLAND,119423.0
3876,641,-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0,264700.0,NEAR BAY,279313.08
3877,19681,-121.62,39.15,36.0,2321.0,455.0,1168.0,489.0,3.0962,74000.0,INLAND,102040.0
3878,12338,-116.54,33.87,16.0,3648.0,1035.0,1687.0,581.0,1.9167,70400.0,INLAND,84982.0
3879,5496,-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,272000.0,<1H OCEAN,297222.01
3880,8199,-118.14,33.79,23.0,2573.0,688.0,1478.0,604.0,3.4833,209400.0,NEAR OCEAN,226532.01
3881,11137,-117.96,33.85,35.0,1175.0,191.0,568.0,186.0,4.125,189200.0,<1H OCEAN,206174.0
3882,11639,-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,286700.0,<1H OCEAN,269977.01
3883,1593,-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,500001.0,NEAR BAY,498258.98
3884,6156,-117.95,34.09,18.0,1179.0,324.0,1296.0,331.0,2.851,140600.0,<1H OCEAN,171689.0
3885,3114,-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,87200.0,INLAND,140496.0
3886,4117,-118.22,34.14,52.0,2298.0,406.0,1203.0,387.0,5.5291,274600.0,<1H OCEAN,350797.01
3887,5372,-118.38,34.04,45.0,767.0,130.0,254.0,118.0,6.2895,340400.0,<1H OCEAN,429299.39
3888,7806,-118.09,33.89,42.0,991.0,,717.0,219.0,4.0926,164400.0,<1H OCEAN,185520.01
3889,13082,-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,135800.0,INLAND,137498.0
3890,3780,-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,265200.0,<1H OCEAN,270401.03
3891,13163,-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316,192400.0,INLAND,215548.0
3892,772,-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,185300.0,NEAR BAY,189352.0
3893,17185,-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,354300.0,NEAR OCEAN,429489.17
3894,15279,-117.3,33.07,16.0,3147.0,765.0,2165.0,690.0,3.5585,284800.0,NEAR OCEAN,235994.0
3895,16831,-122.49,37.59,35.0,2683.0,475.0,1498.0,484.0,5.1282,262500.0,NEAR OCEAN,311061.0
3896,4660,-118.31,34.05,40.0,1667.0,365.0,1161.0,384.0,3.1406,417600.0,<1H OCEAN,205627.01
3897,8979,-118.42,34.0,45.0,1807.0,355.0,883.0,371.0,5.0357,329800.0,<1H OCEAN,366857.03
3898,852,-122.02,37.59,18.0,1165.0,333.0,855.0,319.0,3.6923,213200.0,NEAR BAY,211553.0
3899,12384,-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,128000.0,INLAND,151683.02
3900,2565,-124.15,40.78,41.0,2127.0,358.0,911.0,349.0,3.1711,104200.0,NEAR OCEAN,111332.0
3901,20166,-119.29,34.44,34.0,4314.0,878.0,2361.0,831.0,3.2279,243100.0,NEAR OCEAN,239896.02
3902,619,-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,177500.0,NEAR BAY,194628.0
3903,11952,-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,129900.0,INLAND,134081.0
3904,6133,-117.99,34.06,32.0,2491.0,616.0,2660.0,595.0,2.564,145800.0,INLAND,148093.0
3905,73,-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,67500.0,NEAR BAY,245927.23
3906,5499,-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,287500.0,<1H OCEAN,342631.03
3907,987,-121.82,37.73,47.0,127.0,23.0,51.0,21.0,4.3472,375000.0,INLAND,144313.0
3908,941,-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739,208000.0,NEAR BAY,236020.0
3909,19224,-122.7,38.45,39.0,2015.0,335.0,640.0,315.0,4.1734,240500.0,<1H OCEAN,249419.0
3910,13541,-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,86100.0,INLAND,102136.0
3911,6142,-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,152200.0,INLAND,154614.0
3912,18983,-121.99,38.27,16.0,4138.0,758.0,1762.0,723.0,3.1979,137500.0,INLAND,133717.0
3913,7532,-118.22,33.92,32.0,1263.0,333.0,1789.0,346.0,1.9957,89300.0,<1H OCEAN,117411.0
3914,6221,-117.92,34.06,35.0,2894.0,467.0,1420.0,479.0,5.184,224900.0,<1H OCEAN,232408.0
3915,9239,-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,102400.0,INLAND,107398.0
3916,5807,-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074,175000.0,<1H OCEAN,207907.0
3917,19107,-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,75000.0,<1H OCEAN,161243.0
3918,8901,-118.48,34.04,49.0,3780.0,741.0,1435.0,690.0,4.3158,500001.0,<1H OCEAN,439951.44
3919,11679,-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,207000.0,<1H OCEAN,212063.0
3920,10021,-121.25,39.17,9.0,999.0,189.0,411.0,176.0,2.125,151800.0,INLAND,96960.0
3921,14217,-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646,137800.0,NEAR OCEAN,145436.0
3922,16236,-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,98800.0,INLAND,86155.0
3923,12160,-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,148200.0,INLAND,137423.0
3924,5065,-118.29,33.99,43.0,1902.0,398.0,1153.0,363.0,1.9375,112900.0,<1H OCEAN,104030.0
3925,10030,-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,109700.0,INLAND,112956.0
3926,5550,-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,299000.0,<1H OCEAN,315257.01
3927,14629,-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3.0481,210000.0,NEAR OCEAN,200814.0
3928,7235,-118.14,34.01,46.0,1746.0,447.0,1296.0,392.0,2.3929,156800.0,<1H OCEAN,167770.0
3929,16899,-122.34,37.59,44.0,1395.0,269.0,736.0,288.0,5.6206,386400.0,NEAR OCEAN,346221.06
3930,998,-121.8,37.69,17.0,3956.0,639.0,2222.0,662.0,5.4324,215500.0,INLAND,217355.0
3931,9283,-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,285600.0,NEAR BAY,306971.02
3932,18866,-122.22,38.1,38.0,931.0,181.0,566.0,207.0,3.0221,93300.0,NEAR BAY,136720.0
3933,6459,-118.04,34.1,39.0,2302.0,412.0,1590.0,406.0,4.8017,273800.0,INLAND,260661.0
3934,7664,-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,176100.0,NEAR OCEAN,182325.0
3935,3381,-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,277600.0,<1H OCEAN,336024.02
3936,20011,-119.12,36.05,27.0,1575.0,321.0,1063.0,317.0,2.1477,53900.0,INLAND,61436.0
3937,11508,-118.11,33.75,24.0,1608.0,314.0,592.0,314.0,5.0926,390500.0,NEAR OCEAN,380684.18
3938,10829,-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,367000.0,<1H OCEAN,359561.06
3939,3484,-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,377200.0,<1H OCEAN,321061.05
